"","mean","sd","max","min"
"NES",-0.110572443979626,0.113728583300028,0.311779454,-0.582304708
"NET1",0.000580356424448217,0.115477449908924,0.4215257,-0.467447886
"NETO1",0.143743749815789,0.0941195493529063,0.495348687,-0.320589129
"NETO2",0.0927281760611205,0.101211139481067,0.634692047,-0.337290674
"NEU1",-0.110245707506791,0.093706662213812,0.317112414,-0.602262447
"NEU2",0.0305608022945671,0.126035274970911,0.524896525,-0.71600007
"NEU3",-0.0336804474634975,0.110163036983633,0.337012374,-0.490600801
"NEU4",0.0793670007843803,0.102314682850199,0.455244387,-0.418879147
"NEURL1",-0.0253598467020374,0.116309751350139,0.475118392,-0.472654453
"NEURL1B",0.0229491795212224,0.133350665402048,0.658560133,-0.474351414
"NEURL2",-0.0378819402996604,0.104093004419856,0.381588364,-0.470219264
"NEURL4",-0.102514880950764,0.11791055277187,0.316656147,-0.593765002
"NEUROD1",0.0710429954550085,0.137969312809286,0.498067287,-1.201277352
"NEUROD2",-0.122875136936333,0.148870675807231,0.404284306,-1.681168278
"NEUROD4",0.122584875908319,0.0955260646226735,0.574022104,-0.408282541
"NEUROD6",0.0608437818887946,0.0962205490967343,0.513743676,-0.41408874
"NEUROG1",-0.0914974176494058,0.107608181802924,0.278403893,-1.22132742
"NEUROG2",0.0770380052224109,0.0944468773236445,0.395387414,-0.435016022
"NEUROG3",-0.0594811989431239,0.131181482217544,0.729881489,-0.514704835
"NEXMIF",-0.0363694110212224,0.101127827309429,0.389608377,-0.420665211
"NEXN",-0.0661270755288625,0.133055200582094,0.633330046,-0.607750764
"NF1",0.0612972826052632,0.223366764516248,1.237682204,-0.862160062
"NF2",0.340644322481324,0.394736157532309,2.685172457,-1.048961999
"NFAM1",0.139410707941426,0.0975137755658771,0.559954831,-0.330448895
"NFASC",0.0488658969117148,0.106318847847894,0.4378103,-0.541981059
"NFAT5",-0.125454225309847,0.126130794777489,0.384760163,-0.963965579
"NFATC1",0.0483726124473684,0.0901243936870073,0.430459094,-0.582610701
"NFATC2",0.0275151207079796,0.115006393429545,0.354391479,-1.286508665
"NFATC2IP",-0.423059950359083,0.159024432324069,0.01340367,-1.054417398
"NFATC3",-0.026521635885399,0.142573716168738,0.689435284,-0.587003111
"NFATC4",-0.0920284630203735,0.112793073962096,0.245707601,-0.514884187
"NFE2",-0.0840598200933786,0.128947628241961,0.410726825,-0.685548666
"NFE2L1",-0.0947734647181664,0.171560224685869,0.359358545,-1.056762616
"NFE2L2",-0.235623822594228,0.245919564167178,0.32923357,-1.704906155
"NFE2L3",-0.329868959354839,0.161169372282593,0.2652607,-1.076525722
"NFIA",-0.110723814921053,0.137821388543031,0.43602143,-1.276711542
"NFIB",-0.0319840533777589,0.167722803346963,0.531624128,-1.835427625
"NFIC",0.0500017795560272,0.158633188249283,0.721784583,-0.826515969
"NFIL3",-0.0659824272054329,0.101500540746876,0.373529547,-0.58906902
"NFIX",0.0438728436375212,0.106468019291784,0.352217203,-0.789186704
"NFKB1",0.00477129083616299,0.160124301612646,0.538304932,-1.30176594
"NFKB2",-0.0889369392818336,0.195525853653135,0.460099234,-1.872240537
"NFKBIA",-0.0122277002300509,0.179745539970992,0.812797626,-1.180067156
"NFKBIB",-0.131860088975382,0.146405360368088,0.672003353,-1.145642013
"NFKBID",-0.0438369628641766,0.10522781955314,0.385461113,-0.438397753
"NFKBIE",-0.384457586002547,0.199121960194022,0.354706725,-1.252598493
"NFKBIL1",0.0927835553293718,0.0912154999997003,0.428783401,-0.338531658
"NFKBIZ",-0.012754832926146,0.11821930620722,0.511866536,-1.348910783
"NFRKB",-0.384753911911715,0.249018751422679,0.4394126,-1.249164898
"NFS1",-1.45148515453311,0.316041812873284,-0.283017708,-2.342901741
"NFU1",-0.337652960264856,0.188616495529845,0.222189537,-1.575622771
"NFX1",-0.0217706252105263,0.106806447981317,0.374012441,-0.527556114
"NFXL1",0.0843424905483871,0.108263454083622,0.557258282,-0.861005399
"NFYA",-0.294297824640917,0.18015515480531,0.396578619,-1.034255005
"NFYB",-0.781753335689304,0.230090956725429,-0.04175736,-1.693785713
"NFYC",-0.79666130970034,0.2259088475823,-0.08367909,-1.954756426
"NGB",0.0342922013964346,0.114695052213754,0.591321667,-0.552318232
"NGDN",-0.720748002404075,0.191809473772107,0.837162313,-1.411188999
"NGEF",0.0376233053718166,0.0754570513425836,0.284747122,-0.50770883
"NGF",-0.0449481743293718,0.144428807444318,0.55810636,-0.640317507
"NGFR",-0.127698204671477,0.11279879006949,0.269471828,-0.761392128
"NGLY1",-0.232567146595925,0.221120027637252,0.348937091,-1.272089056
"NGRN",-0.217640091742784,0.175803114232118,0.318104163,-1.261933242
"NHEJ1",-0.0984921673616299,0.143528403540288,0.307338215,-0.865338009
"NHERF1",-0.0821007454643464,0.107845105192276,0.350076483,-0.715393862
"NHERF2",-0.0556895386358234,0.103183937441958,0.309805558,-0.425987099
"NHERF4",-0.0794237215721562,0.113758979126617,0.379766775,-0.641011682
"NHLH1",0.121302343036503,0.137048575390907,0.709552721,-0.341805688
"NHLH2",0.00256188955263158,0.108288646226271,0.448623175,-0.469254965
"NHLRC1",0.0814918226926995,0.112869620671394,0.51432287,-0.501183888
"NHLRC2",-0.639455402910017,0.471463679558633,0.438564364,-2.5400441
"NHLRC3",-0.0633654840237691,0.114490156937401,0.348985454,-0.645505419
"NHLRC4",0.0167385547113752,0.118620107676565,0.706608017,-0.365286255
"NHP2",-0.731042013750424,0.204454050570556,0.082751903,-1.56824649
"NHS",0.137447796690153,0.108399751665937,0.583368372,-0.319539587
"NHSL1",0.072041135295416,0.103976081096864,0.552658997,-0.355108344
"NHSL3",-0.0705786998353141,0.117136145802669,0.313108381,-0.635705948
"NIBAN1",-0.143656356051783,0.102286893627719,0.241658039,-0.703179671
"NIBAN2",0.043610215491511,0.158023598704423,0.680326537,-1.221144467
"NIBAN3",0.00521496737521222,0.144296183449231,0.752864107,-0.608135602
"NICN1",0.0493120231188455,0.111934466185497,0.555581792,-0.407661231
"NICOL1",-0.0158822985560272,0.140222614916814,0.560868211,-0.543510107
"NID1",-0.0378459645033956,0.10627622837319,0.378005568,-0.417565994
"NID2",4.26664346349744e-06,0.101333999933819,0.585571823,-0.399700187
"NIF3L1",-0.0588366641748727,0.130377454360782,0.347037248,-0.517455541
"NIFK",-1.66502465806536,0.25973394134879,-0.763941251,-2.680682679
"NIM1K",0.017778317483871,0.0960008278094521,0.549964426,-0.393356926
"NIN",0.080997799360781,0.101495895927929,0.495508535,-0.529384939
"NINJ1",0.00875866271222411,0.114921313504769,0.458547381,-0.406552933
"NINJ2",0.0497997399244482,0.141149492733005,0.561082794,-0.773684752
"NINL",0.0681304387028863,0.096531619888068,0.463051172,-0.56043148
"NIP7",-1.97371974508065,0.376062599752406,-0.541608358,-3.134343511
"NIPA1",0.0444495551027165,0.0928909951789748,0.484440029,-0.319293858
"NIPA2",-0.180743212524618,0.12375117959848,0.291518692,-0.720476317
"NIPAL1",0.0321989166069609,0.121285313745316,0.492593201,-0.491719893
"NIPAL2",-0.141739360579796,0.12491447046019,0.363936443,-0.667793154
"NIPAL3",0.0602826483514431,0.108288968536715,0.50762151,-0.334919461
"NIPAL4",0.0604477942308998,0.128157855887633,0.570433806,-0.500081628
"NIPBL",-0.574680457426146,0.24743891227243,1.056786055,-1.472226757
"NIPSNAP1",-0.0455719970789474,0.114469267847339,0.490775215,-0.693678021
"NIPSNAP2",-0.00502503496604414,0.120723118570105,1.095382522,-0.561767455
"NIPSNAP3A",0.048332504278438,0.121610649609045,0.635233902,-0.477305006
"NIPSNAP3B",-0.0511932142911715,0.127016602296593,0.514797396,-0.547893585
"NISCH",-0.359553168918506,0.166003331105057,0.448395834,-1.045235349
"NIT1",0.0529071402402377,0.113733366424121,0.618512754,-0.467281655
"NIT2",-0.137415515561969,0.128795992987337,0.672453877,-0.958917925
"NKAIN1",0.0031442753820034,0.0999166139700823,0.506248308,-0.467119263
"NKAIN2",0.0519238269736842,0.115142152031809,1.142171346,-0.491068221
"NKAIN3",0.12689986317192,0.102211369724331,1.047795048,-0.524756679
"NKAIN4",0.00374678107979626,0.111411105517381,0.351203609,-0.54720863
"NKAP",-1.08692239982852,0.299276073048768,-0.001320572,-2.529666853
"NKAPD1",-0.289077131790323,0.167636255565835,0.27680236,-0.961183099
"NKAPL",-0.0321920737402377,0.114208353718018,1.015011284,-0.530280788
"NKD1",0.0764564325305603,0.104972080460693,0.488934086,-0.333100651
"NKD2",-0.00794529121561969,0.119278485158335,0.390848286,-1.393535492
"NKG7",0.183443779621392,0.0981263984187892,0.589598925,-0.181578115
"NKIRAS1",0.051174751663837,0.111476358629049,0.716664131,-0.538915455
"NKIRAS2",-0.0436429334932088,0.119355261688132,0.537315899,-0.576491239
"NKTR",-0.0750090604609508,0.143696958165867,0.320456833,-0.614853866
"NKX1-2",-0.0663861130059423,0.120711744864129,0.402420778,-0.602382083
"NKX2-1",-0.0892819192020373,0.155261800623584,0.351993917,-1.447517827
"NKX2-2",0.111769121586587,0.11888231577649,0.590988909,-0.481439773
"NKX2-3",0.0233761340814941,0.120862620151352,0.61198491,-0.498338032
"NKX2-4",0.0659305420704584,0.148937792628643,0.792496687,-0.60875141
"NKX2-5",-0.132486291714771,0.138401922893902,0.534883629,-0.716447408
"NKX2-8",0.104313410124788,0.142559672829275,0.731247424,-0.431850088
"NKX3-1",0.0169562975,0.0899143333282419,0.491270259,-0.363920374
"NKX3-2",0.033675975557725,0.152541138376237,0.698058819,-0.571475999
"NKX6-1",0.142455495164686,0.0994566658267066,0.507312773,-0.334509879
"NKX6-2",0.0523282864219015,0.120509513982563,0.537386917,-0.401726844
"NKX6-3",0.00667545679881154,0.105766746584888,0.383944646,-0.623842729
"NLE1",-0.941019024783531,0.18838268339975,-0.146860108,-2.058120334
"NLGN1",-0.0350504118794567,0.118465145846563,0.574489017,-0.498787037
"NLGN2",-0.022857472401528,0.1006579534445,0.504777721,-0.468717798
"NLGN3",-0.0745101362657046,0.100698057851503,0.381568902,-0.510349282
"NLGN4X",0.181624815074703,0.0936491072312105,0.597986762,-0.205867192
"NLGN4Y",0.344832461750716,0.0543247928428026,1.078029883,0.057507206
"NLK",0.142267908337012,0.0995743737421009,0.660585179,-0.340434287
"NLN",0.0611654381095076,0.130221651857812,0.587301682,-0.464601222
"NLRC4",0.0744419699151104,0.09153949750742,0.629019742,-0.266583981
"NLRC5",-0.0861854974770798,0.0990580482646436,0.306983948,-0.685513327
"NLRP1",0.037435222204584,0.092797206174218,0.396265295,-0.369315676
"NLRP10",0.110614906697793,0.104637666108172,0.495130429,-0.345662112
"NLRP11",0.0132521456935484,0.118915924848142,0.471512471,-0.464523685
"NLRP12",0.13019883113073,0.120986429926395,0.57342746,-0.495585003
"NLRP13",-0.0369463445976231,0.127644891363767,0.503648778,-0.497853884
"NLRP14",0.138056781451613,0.0997959593945438,0.628875565,-0.319708477
"NLRP2",0.0645564793438031,0.108687299906272,0.509269869,-0.395813165
"NLRP3",0.0925395690543294,0.113672299181599,0.520628497,-0.824200561
"NLRP4",0.0215208067037351,0.12732090857277,0.444732882,-0.688352939
"NLRP5",0.0194678746426146,0.10249990940277,0.448103457,-0.688070692
"NLRP6",0.103789214330221,0.155462192491524,0.692488989,-0.505149294
"NLRP7",0.0802100334482173,0.126550541189773,0.463466065,-0.563568134
"NLRP8",0.00331647630730051,0.103096267244061,0.470701792,-0.511161005
"NLRP9",0.0131713370619694,0.0885393723856001,0.359601047,-0.565073246
"NLRX1",-0.0275836573641766,0.109000108164603,0.395292059,-0.589812576
"NMB",0.0433405919482173,0.109871208639847,0.558810769,-0.377213166
"NMBR",0.109809840721562,0.0982008653915989,0.472441275,-0.32251689
"NMD3",-1.16048674510526,0.211943497605777,-0.35594583,-2.029851669
"NME1",-0.0705340672122241,0.10381474612639,0.34676404,-0.575867622
"NME2",-0.402607940364177,0.167639896669274,0.118291046,-1.210583459
"NME3",0.066086143033107,0.134719596757405,0.580489726,-0.506649224
"NME4",0.0478756217809847,0.130770478834929,0.602496022,-0.496551923
"NME5",-0.122061318203735,0.12936583098699,0.549694719,-0.684726368
"NME6",-0.166685106503396,0.180030736789067,0.223061894,-0.865289807
"NME7",0.0744622368752122,0.102078960711341,0.489108345,-0.762681253
"NME8",-0.0567436315543294,0.109400820230353,0.430033533,-0.590632819
"NME9",0.0454924454957555,0.115819136271909,0.565174938,-0.549967524
"NMI",0.0172196635008489,0.130091805097006,0.687633126,-0.56237148
"NMNAT1",-0.292860918762309,0.410405521940235,0.340369674,-2.719923806
"NMNAT2",0.0326490210441426,0.0992429746907721,0.433694297,-0.437564206
"NMNAT3",-0.0287958625144312,0.10090510293287,0.370457561,-0.402749855
"NMRAL1",-0.0642354266349745,0.0969080256159112,0.272012115,-0.496513642
"NMRK1",0.0561982848845501,0.102633235931622,0.479147403,-0.428866947
"NMRK2",-0.0140125020432937,0.0916444292804458,0.49148841,-0.426998196
"NMS",-0.0542113411867572,0.108879380281435,0.312741006,-0.575325268
"NMT1",-0.703059697478778,0.36006960214515,0.266447535,-1.882461125
"NMT2",0.154542903095076,0.090972410545297,0.472711897,-0.467634431
"NMU",-0.0423046258879457,0.102516749410455,0.392405283,-0.458982644
"NMUR1",-0.00734970710865874,0.121518093048148,0.432016198,-0.647962735
"NMUR2",-0.0299330881460102,0.100496440746147,0.375892799,-0.490767685
"NNAT",-0.0431513290730051,0.0863472026969999,0.317085872,-0.391952116
"NNMT",0.0761779491010187,0.0986761253165874,0.497255782,-0.318695055
"NNT",-0.0686232124533107,0.111422008485294,0.345847106,-0.551958256
"NOA1",-0.246341478234295,0.252087726831202,0.380603244,-1.503083277
"NOB1",-1.05396758163752,0.245201678245679,-0.087442638,-1.986244871
"NOC2L",-0.747966770490662,0.198444896903205,0.196163575,-1.530946648
"NOC3L",-0.694239240662988,0.270748238479289,0.234695176,-1.645041063
"NOC4L",-0.948355763202037,0.269423637742711,-0.071785919,-2.015502678
"NOCT",-0.104727599888795,0.12624872449404,0.427877899,-0.616164441
"NOD1",-0.0688780820950764,0.112817768849691,0.372205415,-0.604263805
"NOD2",0.0886484324575552,0.105725994620351,0.746560655,-0.339006814
"NODAL",-0.0822759764702886,0.114993144221677,0.329970853,-0.55533941
"NOG",-0.000578368251273345,0.103741863528093,0.435250656,-0.437711881
"NOL10",-1.31948609664261,0.273663129589699,-0.449474997,-2.266030745
"NOL11",-0.685295648229202,0.176965489346959,0.012537641,-1.773458202
"NOL12",-0.708047566055178,0.177155789482165,-0.06282217,-1.433317258
"NOL3",-0.145588682471138,0.128459697938389,0.324584128,-0.702020955
"NOL4",-0.00915630797113752,0.0939461252037727,0.338255183,-0.391722577
"NOL4L",-0.105847126883701,0.123196053764573,0.503720436,-0.963164073
"NOL6",-1.14031415234465,0.265202996154719,-0.140559147,-2.417857061
"NOL7",-0.860334103834465,0.253112905802649,0.024492888,-1.95049885
"NOL8",-0.791710600143464,0.207686511529549,-0.019962848,-1.805431291
"NOL9",-1.08370366043464,0.264915902272853,0.07660977,-2.191258355
"NOLC1",-0.488015672643464,0.201077344352613,0.115349438,-1.438563966
"NOM1",-0.729694066196944,0.224375027390285,0.145385722,-1.721068842
"NOMO1",0.00126683177181208,0.0973228999907766,0.432797372,-0.485408237
"NOMO2",-0.0541167585292599,0.117899882936151,0.381848581,-0.509305152
"NONO",-0.208590445146859,0.232756217734179,0.631226056,-2.06971089
"NOP10",-0.93191265382343,0.238216138562443,-0.00461619,-1.840495402
"NOP14",-1.05852726470883,0.205485571607249,-0.242674362,-1.765461824
"NOP16",-1.33215619132513,0.303058019825817,-0.211472021,-2.610662558
"NOP2",-1.17113278458319,0.248491932529802,-0.247270588,-2.188135425
"NOP53",-0.558989280393039,0.199403426477847,0.301400046,-1.335050014
"NOP56",-1.35154691857725,0.287635700077898,-0.371148889,-2.412056842
"NOP58",-1.74450708743379,0.377632084770371,-0.688303495,-3.228187686
"NOP9",-0.82952011096944,0.375432644516369,0.08437074,-1.999065161
"NOPCHAP1",-0.74291904289983,0.189032933743929,0.075079313,-1.515573897
"NOS1",-0.149460493896435,0.0934694565186073,0.304603085,-0.549896107
"NOS1AP",-0.161005097056027,0.136087037694562,0.386454063,-0.931095716
"NOS2",-0.0759845365195246,0.120009659771163,0.488614629,-0.775142186
"NOS3",0.0200079310704584,0.111073728303053,0.563365417,-0.376129588
"NOSIP",-0.210632048271647,0.144495687485269,0.292092843,-0.969155422
"NOSTRIN",-0.0765549125305603,0.106056743251687,0.294571126,-0.588498607
"NOTCH1",-0.0257276719617997,0.115846018128957,0.687025036,-1.168204805
"NOTCH2",-0.0808657443989813,0.149875499828012,0.626448075,-0.778361772
"NOTCH3",-0.0172279099329372,0.118297941489238,0.402428325,-0.682711115
"NOTCH4",-0.0808457573624788,0.108080637671853,0.359822888,-0.624332452
"NOTO",-0.174740357423599,0.127197493683651,0.298340279,-0.740274605
"NOTUM",-0.104066089982173,0.132295685087836,0.316190304,-0.657607092
"NOVA1",0.0404332048947368,0.0944966851505315,0.511363191,-0.419257072
"NOVA2",0.0986838324490662,0.119119468612325,0.547743454,-0.39406845
"NOX1",-0.116438420230051,0.14914350008697,0.724351585,-0.846151613
"NOX3",0.105855031168081,0.10469652180837,0.645184131,-0.312945182
"NOX4",-0.00531697135993209,0.102945113077502,0.411627975,-0.512215083
"NOX5",-0.0562352824083192,0.0969120459066974,0.335156596,-0.492330782
"NOXA1",0.0238049152801358,0.129716412985198,0.541207105,-0.625321431
"NOXO1",-0.122322076474533,0.10474391079357,0.25730065,-0.558653794
"NOXRED1",-0.0520713583726655,0.0851740076418961,0.335664973,-0.425834238
"NPAP1",0.0203578539770798,0.100085247086916,0.370350932,-0.366780362
"NPAS1",-0.0551212785348048,0.126916801312356,0.346782709,-0.614119917
"NPAS2",-0.0143444675220713,0.103903035244721,0.459856867,-0.40839236
"NPAS3",-0.015353562410017,0.0937374259410561,0.30444175,-0.474594371
"NPAS4",-0.162982529722411,0.155790125838887,0.388586366,-0.942288328
"NPAT",-0.998028980198642,0.237388760911307,-0.331773398,-2.758503267
"NPB",-0.294606979112054,0.17623318901316,0.294363313,-1.125824806
"NPBWR1",0.0295177240560272,0.116818550247747,0.563561967,-0.37419931
"NPBWR2",-0.0753831181120543,0.104836125197153,0.309118853,-0.525623805
"NPC1",-0.0740005641417657,0.145967579182193,0.401162645,-0.637500857
"NPC1L1",-0.141649355747878,0.11923389818108,0.185666184,-0.612991008
"NPC2",-0.00262063932258065,0.123492566940003,0.500858273,-0.475688536
"NPDC1",0.0176571453336163,0.12385520790561,0.560903178,-0.401544745
"NPEPL1",0.0553541162716469,0.106990775102496,0.480633867,-0.535026692
"NPEPPS",-0.449315845106961,0.274179339885821,0.451252468,-1.697749273
"NPFF",-0.0124121948828523,0.102810398452613,0.463681835,-0.377659299
"NPFFR1",-0.0250177461103565,0.126334179304035,0.698191362,-0.599854855
"NPFFR2",0.0694225966655348,0.100919062452091,0.654502816,-0.435876937
"NPHP1",-0.119699752910866,0.113148614657399,0.42254204,-0.639722065
"NPHP3",-0.037821870934635,0.0995317643138278,0.485352685,-0.570066806
"NPHP4",-0.125802846314941,0.121480001390882,0.387228425,-0.695581279
"NPHS1",-0.115555622511885,0.123755640563998,0.295543348,-0.706596747
"NPHS2",-0.136629480591681,0.118865158417243,0.259540804,-0.614705812
"NPL",-0.110106451713073,0.137289173058985,0.591688127,-0.761497199
"NPLOC4",-1.39426853594143,0.277136833596812,-0.288753449,-2.55221136
"NPM1",-0.801037662,0.228117092532746,0.015108324,-2.732040237
"NPM2",0.141019084916808,0.0909014102085204,0.486366049,-0.234549537
