ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment,ids
WP_PHOTODYNAMIC_THERAPYINDUCED_AP1_SURVIVAL_SIGNALING,WP_PHOTODYNAMIC_THERAPYINDUCED_AP1_SURVIVAL_SIGNALING,12,0.494742476,1.895658992,0.008733624,0.032932155,0.019664669,564,"tags=92%, list=43%, signal=52%",CDKN1A/NFE2L2/TP53/EGFR/JUN/MAPK14/JUNB/CCND1/CCNE1/TRAF2/CFLAR,410
GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_DN,GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_DN,11,0.522415656,1.937510175,0.008823529,0.03319021,0.019818761,522,"tags=91%, list=40%, signal=55%",RIC8A/ELMO2/SLC2A1/PAXIP1/JUN/EGLN1/ARMC5/MED24/EMC4/COG1,411
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT,REACTOME_NERVOUS_SYSTEM_DEVELOPMENT,97,-0.201097233,-2.510559535,0.009009009,0.033723796,0.02013738,181,"tags=43%, list=14%, signal=40%",RPLP1/KIF4A/PABPC1/ELOB/RPL10/RPL30/RPS17/RPL7/RPS5/RPS7/RPL37/PSMA4/RPS28/RPL35/RPS27A/RPL36A/RPL24/RPL37A/RPS14/RPL7A/RPL13A/RPL36/RPS24/RPL5/FAU/RPL6/RPS3/RPL14/RPS16/RPS23/RPL26/RPL23/PSMA6/RPL8/RPL32/RPS20/RPS19/PSMB3/RPS3A/RPL21/RPL17,412
RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_UP,RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_UP,98,-0.181166501,-2.243843501,0.009009009,0.033723796,0.02013738,649,"tags=71%, list=50%, signal=39%",CBFB/GLRX3/KPNA2/MRPL13/CIT/USP1/GFPT1/MRPS16/YME1L1/GTSE1/SSBP1/GFM2/TMEM167A/KNTC1/NAMPT/UBA6/UBE2S/PPP2R3C/RPE/SRSF6/KIF14/NUP50/UBE2C/ACTR2/TFRC/SASS6/NDC1/CYCS/TIMM23/TYMS/H2AZ1/CCNB1/DBF4/FBXO5/MAD2L2/PFDN4/H2BC9/CKS1B/RPL26L1/AK6/ATP6V1C1/EIF4G2/TIPIN/PAM16/PAICS/PPAT/ELOC/H2BC6/EIF5A/KNL1/MCM4/HAUS6/NPM1/AURKA/FANCI/SRSF10/COPS8/NMD3/NIFK/GARS1/EIF2S2/EPRS1/HSPD1/CCT8/MTREX/MAD2L1/CARS1/TARS1/SNRPD1,413
WP_EUKARYOTIC_TRANSCRIPTION_INITIATION,WP_EUKARYOTIC_TRANSCRIPTION_INITIATION,10,-0.510093168,-2.05831924,0.00931677,0.03479161,0.020775,642,"tags=100%, list=49%, signal=51%",POLR3D/GTF2H4/TAF7/POLR2K/GTF2F2/GTF2E2/POLR2H/CDK7/POLR2G,414
REACTOME_DEVELOPMENTAL_BIOLOGY,REACTOME_DEVELOPMENTAL_BIOLOGY,165,0.172980097,1.749658975,0.009433962,0.035144351,0.020985631,353,"tags=36%, list=27%, signal=30%",ROCK2/KRT18/CDKN1A/GAB1/PIK3R1/ARHGEF7/GSK3B/ISL1/ITGB1/SOX9/MEF2C/SHC1/TCF3/WWTR1/PAK2/CTNNA1/FGFR1/PTK2/MAPK1/CARM1/CDH2/MED13/RUNX1/SOX10/FLI1/CAP1/MYH9/ERBB2/CCND3/SREBF1/SOX2/NRAS/SOS1/EGFR/MED15/KLF5/E2F1/CCNC/PAXIP1/ITGAV/JUN/PAGR1/TEAD1/CREBBP/EZH2/SIAH1/KMT2A/PIK3CB/TLN1/MAPK14/MYB/YAP1/LDB1/RBM8A/LCE2B/SPRR2G/PTPN11/MED24/CTNNB1,415
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,31,-0.255406833,-1.802985559,0.00952381,0.035393773,0.021134567,672,"tags=81%, list=52%, signal=40%",ZWINT/TUBB3/CENPP/KNTC1/ACTG1/ACTB/CDC42/TUBA1C/PFN1/TUBB4B/CENPI/CENPO/CENPC/DYNLL1/CENPE/AHCTF1/SGO1/KNL1/MIS12/CDCA8/CENPK/MAD2L1/AURKB/DYNC1I2,416
STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN,STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN,104,-0.178667012,-2.298458897,0.009708738,0.035994505,0.021493281,939,"tags=90%, list=72%, signal=27%",TMX2/NDUFA2/UGP2/NDUFS8/NDUFS3/ELOF1/PDCD5/SLC25A1/MRPL57/NDUFA8/UQCR10/NDUFB11/NDUFB2/MRPL28/NDUFA11/COA3/TIMM17A/FDPS/MICOS10/NDUFS7/NDUFS1/NDUFB10/MRPS17/VPS35/IDH3A/NDUFA9/UQCRC2/ATP5MG/RHEB/ATP5ME/MRPL55/CYC1/KPNA2/ATP5F1C/GPI/USP1/ATP5PO/MRPL41/VPS4A/COX7C/PRDX1/ZNHIT1/WTAP/HIRA/ATP5MF/MRPL15/ESS2/C1QBP/GET3/TPI1/AP2M1/ROMO1/MRPL3/CYCS/FNTA/MRPS11/TXNL4B/TIMM23/TOMM20/PFDN5/H2AZ1/ATP5F1E/ATP6AP1/DYNLL1/PPP1CA/DCTN6/GTF3A/RTRAF/EIF4G2/EIF3H/GINS4/TRA2B/ELOC/SNAPC2/EIF3F/ELOB/POMP/UFD1/NIFK/NACA/RPS17/TRMT112/NARS1/SBDS/SS18L2/SARS1/RPL36A/RPL5/RPL26/SMU1/RPL8/PSMB3/HSPE1,417
REACTOME_SIGNALING_BY_EGFR,REACTOME_SIGNALING_BY_EGFR,16,0.448754511,1.92702748,0.00979021,0.036052543,0.021527936,373,"tags=69%, list=29%, signal=50%",GAB1/PIK3R1/ARHGEF7/SHC1/CSK/NRAS/SOS1/EGFR/PXN/PTPN11/PIK3CA,418
NAGASHIMA_NRG1_SIGNALING_UP,NAGASHIMA_NRG1_SIGNALING_UP,15,0.455403297,1.909886029,0.009817672,0.036052543,0.021527936,332,"tags=67%, list=26%, signal=50%",TIPARP/DUSP4/SNAI2/FERMT2/FOSL1/CCNL1/JUN/JMJD6/LDLR/JUNB,419
PHONG_TNF_RESPONSE_VIA_P38_PARTIAL,PHONG_TNF_RESPONSE_VIA_P38_PARTIAL,15,0.451378457,1.893006516,0.009817672,0.036052543,0.021527936,336,"tags=67%, list=26%, signal=50%",TIPARP/CDKN1A/TCF7L2/BCL6/EGFR/ITGAV/JUN/LDLR/JUNB/SLC20A1,420
WP_REGULATION_OF_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY,WP_REGULATION_OF_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY,15,0.448872118,1.882495344,0.009817672,0.036052543,0.021527936,492,"tags=80%, list=38%, signal=50%",PIK3R1/MAPK1/FADD/JUN/MAP3K7/PIK3CB/MAPK14/OTUD5/PIK3CA/RNF31/IKBKG/CCL4,421
REACTOME_TRANSLATION,REACTOME_TRANSLATION,103,-0.449279528,-5.749647084,0.00990099,0.036250801,0.021646322,645,"tags=93%, list=50%, signal=51%",MRPL23/MRPS34/MRPL55/MRPL2/MRPL13/MRPS16/MRPL41/MARS2/GFM2/RPL28/MRPS2/VARS2/ERAL1/MRPL15/MRPL58/MRPL36/EIF4B/MRPS21/AARS2/PPA2/MRPL3/IARS2/MRPS11/FARS2/MRPL10/SRP14/RPL36AL/SPCS2/RPL26L1/RPL22/CARS2/EIF3H/EEF1G/HARS1/SEC61G/RPLP1/EIF3F/PABPC1/EEF1B2/EIF3G/WARS1/RPL10/GARS1/EIF2S2/RPL30/RPS17/EPRS1/TRMT112/MARS1/VARS1/NARS1/KARS1/EIF3E/LARS1/RPL7/RPS5/QARS1/AARS1/RPS7/RPL37/CARS1/RPS28/RPL35/SARS1/RPS27A/IARS1/RPL36A/RPL24/DARS1/RPL37A/YARS1/EIF1AX/RPS14/RPL7A/RPL13A/RPL36/RPS24/RPL5/FAU/RPL6/TARS1/RPS3/RPL14/RPS16/RPS23/RPL26/RPL23/RPL8/RPL32/RPS20/RPS19/SRP54/RPS3A/RPL21/RPL17,422
PID_FANCONI_PATHWAY,PID_FANCONI_PATHWAY,13,-0.432684825,-2.012566764,0.009966777,0.036250801,0.021646322,743,"tags=100%, list=57%, signal=43%",FBXW11/USP1/WDR48/FANCF/RAD9A/FANCA/FANCM/BRIP1/H2AX/RMI1/RAD17/FANCI,423
REICHERT_MITOSIS_LIN9_TARGETS,REICHERT_MITOSIS_LIN9_TARGETS,13,-0.430907725,-2.004300856,0.009966777,0.036250801,0.021646322,503,"tags=85%, list=39%, signal=52%",CCNF/KIF20A/CCNB1/CEP55/FBXO5/CENPE/ANAPC1/KNL1/AURKA/KIF23,424
PID_TRKR_PATHWAY,PID_TRKR_PATHWAY,13,0.480097176,1.904974601,0.009985735,0.036250801,0.021646322,505,"tags=85%, list=39%, signal=52%",GAB1/PIK3R1/SHC1/MAPK1/NRAS/SOS1/CRK/PTPN11/PIK3CA/CCND1/CRKL,425
MOOTHA_MITOCHONDRIA,MOOTHA_MITOCHONDRIA,103,0.214599088,1.880564737,0.009988901,0.036250801,0.021646322,787,"tags=78%, list=61%, signal=33%",PDHA1/TP53/COQ7/ERBB2/SLC30A9/RAF1/NDUFC1/HCCS/NDUFA3/MTX2/G6PD/CYB5B/NDUFA10/HTRA2/CPOX/TWNK/NDUFV2/NDUFA2/NDUFS8/NDUFS3/NDUFC2/MTCH2/NDUFB8/SLC25A1/MRPL57/NDUFA8/UQCRB/NDUFS2/NDUFB7/NDUFB2/MRPL28/NDUFB6/COX4I1/NDUFA1/SLC25A28/TIMM17A/NDUFB3/METTL17/POLG2/NDUFA6/POLRMT/POLG/NDUFS1/NDUFS5/SDHD/MRPS17/COX11/COX6A1/COX5A/IDH3A/UQCRC2/ATP5MG/NDUFA4/DDX28/GATB/TIMM8A/GPX4/ATP5ME/FECH/MRPS34/CYC1/MRPL2/COX7B/MRPL13/TOMM70/COX6C/ATP5F1C/AK2/ATP5PO/MRPS16/DHODH/COX7C/YME1L1/SSBP1/SDHC/MRPS2/ATP5PB/FDX1/COX17/TFB2M,426
HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP,HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP,29,0.338731054,1.890359345,0.01011378,0.036618042,0.021865611,172,"tags=41%, list=13%, signal=37%",KRT18/AHR/GATA3/CDKN1A/CDH1/MEF2C/FGFR1/PTK2/SPTLC2/MYCN/TADA3/BCL6,427
REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R,REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R,12,0.485384208,1.859801783,0.010189229,0.036719224,0.02192603,373,"tags=75%, list=29%, signal=54%",GAB1/PIK3R1/SHC1/FGFR1/NRAS/SOS1/PIK3CB/PTPN11/PIK3CA,428
WP_IL4_SIGNALING_PATHWAY,WP_IL4_SIGNALING_PATHWAY,12,0.485642811,1.860792647,0.010189229,0.036719224,0.02192603,373,"tags=75%, list=29%, signal=54%",GATA3/PIK3R1/SHC1/MAPK1/SOCS3/SOS1/MAPK14/PTPN11/PIK3CA,429
KEGG_GNRH_SIGNALING_PATHWAY,KEGG_GNRH_SIGNALING_PATHWAY,10,0.513901235,1.85457794,0.010294118,0.036808355,0.021979252,405,"tags=80%, list=31%, signal=55%",MAPK1/NRAS/SOS1/EGFR/RAF1/JUN/MAPK14/ATF4,430
BASAKI_YBX1_TARGETS_UP,BASAKI_YBX1_TARGETS_UP,43,-0.225999566,-1.908350151,0.010362694,0.036808355,0.021979252,428,"tags=60%, list=33%, signal=42%",UBE2C/CNOT9/KIF20A/CDK2/WDR1/TUBB4B/TYMS/CENPI/CENPO/CCNB1/CEP55/DPAGT1/ACTR1A/MCM4/RRS1/KIF4A/AURKA/FANCI/CDCA8/MARS1/MAD2L1/ESPL1/AURKB/KIF23/SNRPA1,431
ZHOU_INFLAMMATORY_RESPONSE_LIVE_UP,ZHOU_INFLAMMATORY_RESPONSE_LIVE_UP,24,0.356383513,1.843964378,0.010376135,0.036808355,0.021979252,347,"tags=58%, list=27%, signal=44%",ATP2B1/PTPN1/GSK3B/TCF7L2/MTF1/TADA3/FERMT2/ZEB2/KLF5/FOSL1/LDLR/MBNL1/PTPN11/ARMC5,432
ALCALAY_AML_BY_NPM1_LOCALIZATION_DN,ALCALAY_AML_BY_NPM1_LOCALIZATION_DN,15,-0.423371922,-2.075296453,0.010380623,0.036808355,0.021979252,454,"tags=80%, list=35%, signal=53%",CCNF/UBE2C/TFDP1/TYMS/CCNB1/CKS1B/MCM4/KIF4A/DUT/MAD2L1/KIF23,433
CROONQUIST_NRAS_SIGNALING_DN,CROONQUIST_NRAS_SIGNALING_DN,15,-0.40844093,-2.002107295,0.010380623,0.036808355,0.021979252,672,"tags=93%, list=52%, signal=46%",ZWINT/GPX4/TRIP13/HMGA1/UBE2C/H2AX/CCNB1/CKS1B/MCM4/DUT/AURKA/AURKB/SNRPA1,434
REACTOME_SNRNP_ASSEMBLY,REACTOME_SNRNP_ASSEMBLY,15,-0.416596821,-2.042086071,0.010380623,0.036808355,0.021979252,461,"tags=80%, list=36%, signal=52%",GEMIN4/NUP50/TGS1/NUP35/NDC1/PHAX/GEMIN6/GEMIN7/SNUPN/SNRPG/SNRPD1,435
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME,REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME,15,-0.425640545,-2.086416854,0.010380623,0.036808355,0.021979252,345,"tags=73%, list=27%, signal=54%",TAF2/TAF10/ELOC/ELOB/POLR2K/GTF2F2/GTF2E2/POLR2H/CDK7/POLR2G,436
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,16,-0.370720523,-1.865755865,0.010452962,0.036980043,0.022081771,347,"tags=69%, list=27%, signal=51%",TUBB4B/CCNB1/PPP1CB/DYNLL1/ACTR1A/HAUS6/AURKA/SKP1/RPS27A/DYNC1I2,437
FISCHER_DIRECT_P53_TARGETS_META_ANALYSIS,FISCHER_DIRECT_P53_TARGETS_META_ANALYSIS,25,0.356791374,1.865926667,0.010526316,0.03715453,0.022185962,306,"tags=52%, list=24%, signal=41%",MON2/CDKN1A/PTEN/TP53/NDUFAF8/FBXW7/RFK/ITGA3/BCL6/SUPT7L/FCHO2/PARD6B/YAP1,438
GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_UP,GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_UP,36,-0.255314288,-1.942645641,0.010638298,0.037464256,0.022370908,672,"tags=81%, list=52%, signal=40%",ZWINT/KPNA2/SYNCRIP/VRK1/TRIP13/KIF18B/ASPM/UBE2S/UBE2C/KIF20A/TYMS/CCNB1/CEP55/FBXO5/CKS1B/DPAGT1/MCM4/KIF4A/DUT/AURKA/FANCI/MAD2L1/SNRNP25/ESPL1/AURKB/EIF1AX/RPA3/SNRPD1,439
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,19,0.40880681,1.900635172,0.010695187,0.037578999,0.022439424,464,"tags=74%, list=36%, signal=48%",FASN/TPK1/RFK/SLC2A1/COQ7/SLC25A19/NMNAT1/PDSS2/LDLR/PDSS1/PPCDC/COQ2/LRP8/ACACA,440
PECE_MAMMARY_STEM_CELL_UP,PECE_MAMMARY_STEM_CELL_UP,44,-0.229356838,-1.943522417,0.010752688,0.037610081,0.022457984,860,"tags=91%, list=66%, signal=32%",NDUFB2/NDUFA11/COX4I1/MT2A/MT1E/EDF1/NDUFA6/NDUFS5/ATP5MG/ATP5ME/COX6C/SMARCA4/RPL28/ACTG1/PTMA/TRAPPC5/TUBB4B/ATP5F1E/DYNLL1/RPL36AL/RPL22/SEC61G/RPLP1/PPIA/NACA/MARS1/KARS1/RPS7/RPS28/RPL24/RPS14/RPL7A/RPL13A/FAU/RPS3/RPS16/RPL8/RPS20/RPS19,441
PID_SMAD2_3NUCLEAR_PATHWAY,PID_SMAD2_3NUCLEAR_PATHWAY,21,0.384279941,1.854325195,0.010752688,0.037610081,0.022457984,241,"tags=52%, list=19%, signal=43%",TGIF1/GATA3/CDKN1A/SMAD7/MEF2C/TCF3/RUNX1/MED15/ITGB5/JUN/CREBBP,442
HSIAO_HOUSEKEEPING_GENES,HSIAO_HOUSEKEEPING_GENES,109,-0.306091131,-3.958006886,0.011111111,0.038776022,0.023154199,609,"tags=80%, list=47%, signal=46%",ATP5F1C/CFL1/PI4KA/COX7C/PRDX1/RPL28/ATP5PB/BCLAF1/HMGB1/CASC3/HNRNPF/ACTG1/C1QBP/ACTB/UBE2D3/PTMA/UBE2C/GPS1/ATP5F1B/FKBP1A/ARF4/ATP5F1A/FNTA/PFN1/HNRNPC/SSB/PFDN5/H2AZ1/DHPS/DYNLL1/SRP14/HNRNPA1/RPL36AL/SPCS2/ATP6V1F/EIF4G2/EEF1G/H3-3A/RPLP1/EIF3F/PPIA/PABPC1/NPM1/RACK1/PCBP2/IFITM3/DDX5/EEF1B2/WARS1/NACA/RPS17/HSPD1/KARS1/EIF3E/NEDD8/RPL7/RPS5/QARS1/YBX1/AARS1/RPS7/RPS28/RPL35/SARS1/RPS27A/RPL36A/RPL24/PHB2/RPL37A/RPS14/RPL7A/RPL13A/RPL6/RPS3/RPL14/ERH/RPS16/RPS23/RPL23/RPL8/RPL32/RPS19/PSMB3/RPS3A/RPL21/RPL17,443
WP_HUMAN_THYROID_STIMULATING_HORMONE_TSH_SIGNALING_PATHWAY,WP_HUMAN_THYROID_STIMULATING_HORMONE_TSH_SIGNALING_PATHWAY,16,0.439396721,1.886843551,0.011188811,0.038959239,0.023263602,373,"tags=69%, list=29%, signal=50%",GNA13/PIK3R1/PAX8/BRAF/MAPK1/CCND3/E2F1/RAF1/JUN/MAPK14/PIK3CA,444
BURTON_ADIPOGENESIS_3,BURTON_ADIPOGENESIS_3,20,-0.331536518,-1.880639527,0.011406844,0.039540316,0.023610579,426,"tags=70%, list=33%, signal=48%",KIF20A/TFDP1/IMPDH2/TYMS/CCNB1/CSTF2/CKS1B/MCM4/KIF4A/AURKA/CDCA8/CENPK/MAD2L1,445
TAKAO_RESPONSE_TO_UVB_RADIATION_UP,TAKAO_RESPONSE_TO_UVB_RADIATION_UP,20,-0.331075412,-1.878023907,0.011406844,0.039540316,0.023610579,716,"tags=90%, list=55%, signal=41%",COX5A/NDUFA4/GPX4/COX7B/COX6C/PPP1R11/FUBP1/PFDN5/H2AZ1/SEM1/DYNLL1/NXF1/RPS5/RPS28/RPL36A/PSMA6/RPL21,446
KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_UP,KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_UP,110,-0.199542168,-2.524351958,0.011494253,0.039754172,0.023738278,792,"tags=83%, list=61%, signal=35%",PRKAR1A/NDUFS7/NDUFB3/UROS/BAP1/NDUFA6/LARP1/TRIM28/COX6A1/COX5A/UQCRC2/KATNB1/GPX4/CYC1/TUBB3/HSP90B1/COX6C/ATP5F1C/CFL1/ATP5PO/WDR7/COX7C/PRDX1/ISCA1/COX17/VBP1/DRAP1/RNF4/ACTG1/ATP5MF/C1QBP/EIF4B/ADAR/TPI1/PPP1R11/PKM/VPS51/ARPC3/FKBP1A/SCAP/TRIM37/PFN1/TUBB4B/EFR3A/RTCB/PFDN5/ATP6AP1/SEM1/TAF10/SRP14/XRCC5/RPL36AL/HYOU1/ATP6V1F/PSMC2/ACTR1A/TRA2B/RPLP1/EIF3F/VPS28/EIF3G/GARS1/NACA/RPS17/CCT8/NARS1/EIF3E/NEDD8/RPL7/ATP6V1B2/YBX1/AARS1/COPS5/RPL37/PSMA4/RPL35/SARS1/RPS27A/RPL24/PHB2/YARS1/RPS24/SF3B4/FAU/PUF60/SNU13/RPL8/RPL32/RPS19/PSMB3,447
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,21,-0.303648491,-1.762390654,0.011583012,0.039971732,0.023868189,481,"tags=71%, list=37%, signal=46%",HMGA1/CDK2/H2AC20/H2AX/TERF2/H2AZ1/H2BC21/H2BC13/EP400/H2BC15/H2BC9/H2BC11/H2BC6/H2BC4,448
HUANG_GATA2_TARGETS_UP,HUANG_GATA2_TARGETS_UP,10,0.504701786,1.821378769,0.011764706,0.040328681,0.024081333,48,"tags=50%, list=4%, signal=49%",TGIF1/CDKN1A/GAB1/TAPT1/TGFBR1,449
PID_PI3K_PLC_TRK_PATHWAY,PID_PI3K_PLC_TRK_PATHWAY,10,0.503662853,1.817629444,0.011764706,0.040328681,0.024081333,419,"tags=80%, list=32%, signal=55%",GAB1/PIK3R1/GSK3B/SHC1/NRAS/SOS1/PIK3CA/CCND1,450
WP_PATHWAYS_REGULATING_HIPPO_SIGNALING,WP_PATHWAYS_REGULATING_HIPPO_SIGNALING,11,0.508224408,1.884878355,0.011764706,0.040328681,0.024081333,545,"tags=91%, list=42%, signal=53%",NF2/CDH1/FGFR1/CDH2/TCF7L2/EGFR/TEAD1/CTNNB1/PRKAR1A/IGF1R,451
WHITEFORD_PEDIATRIC_CANCER_MARKERS,WHITEFORD_PEDIATRIC_CANCER_MARKERS,19,-0.32403809,-1.768744162,0.011811024,0.040397882,0.024122654,486,"tags=74%, list=37%, signal=47%",KIF14/UBE2C/H2AX/TYMS/CCNB1/DBF4/CKS1B/CENPE/MCM4/AURKA/CDCA8/MAD2L1/ESPL1,452
GOBERT_OLIGODENDROCYTE_DIFFERENTIATION_DN,GOBERT_OLIGODENDROCYTE_DIFFERENTIATION_DN,51,0.286776867,2.009213985,0.012048193,0.041118115,0.024552725,312,"tags=47%, list=24%, signal=37%",AHR/MON2/GAB1/STXBP3/BCAR1/KIDINS220/GSK3B/SPTLC2/TCF7L2/SOCS3/RICTOR/SMARCA2/ATMIN/PDCD10/TMEM80/PPP2R2A/ZEB2/JUN/TM9SF3/WAC/MMGT1/ICMT/WRN/NDUFAF3,453
DELACROIX_RARG_BOUND_MEF,DELACROIX_RARG_BOUND_MEF,35,0.312676652,1.885397007,0.012330456,0.041840891,0.024984314,551,"tags=69%, list=42%, signal=41%",ROCK2/DUSP4/SHC1/WWTR1/CNIH4/HOXD13/STK11/FCHO2/G6PD/YAP1/JUNB/MBNL1/CHKA/OTUD5/NDUFS8/CERS2/NDUFB8/CCND1/FURIN/COA3/SLC25A28/RB1CC1/PMM2/NDUFB10,454
KIM_ALL_DISORDERS_OLIGODENDROCYTE_NUMBER_CORR_UP,KIM_ALL_DISORDERS_OLIGODENDROCYTE_NUMBER_CORR_UP,128,-0.173900479,-2.406243664,0.012345679,0.041840891,0.024984314,659,"tags=71%, list=51%, signal=39%",PTPA/NCKAP1/GPX4/MRPL23/ILK/ATG9A/CYC1/TUBB3/ATP5F1C/GPI/SMARCA4/CFL1/ATP5PO/WDR7/COX7C/PRDX1/RPL28/RBM10/COX17/DRAP1/RNF4/ANAPC13/ACTG1/ATP5MF/STAMBP/DPF2/DHX30/C1QBP/ATP5F1D/ADAR/TPI1/PPP1R11/AP2M1/VPS51/FKBP1A/IMPDH2/SCAP/TRIM37/PFN1/TUBB4B/EFR3A/PFDN5/DDX42/ATP6AP1/SEM1/DHPS/TAF10/PPP1CA/SRP14/GTF3A/RPL36AL/HYOU1/ATP6V1F/EIF4G2/ACTR1A/TRA2B/ELOC/RPLP1/EIF3F/PPIA/ELOB/VPS28/RACK1/EIF3G/RPS17/HSPD1/CCT8/NARS1/NEDD8/ATP6V1B2/AARS1/COPS5/LSM7/RPL37/RPL35/SARS1/RPS27A/RPL24/YARS1/FAU/RPS3/RPS16/PUF60/SNRPG/SNU13/PSMA6/RPL8/RPL32/RPS19/PSMB3,455
MARSON_BOUND_BY_E2F4_UNSTIMULATED,MARSON_BOUND_BY_E2F4_UNSTIMULATED,128,-0.246040456,-3.404437375,0.012345679,0.041840891,0.024984314,634,"tags=75%, list=49%, signal=43%",KPNA2/CHTF18/HSP90B1/MRPL13/CIT/AK2/TOE1/CENPP/USP1/RAD51B/VRK1/DDX11/CDIN1/YME1L1/GTSE1/MARS2/TMEM167A/KIF18B/CD2BP2/POLE3/ICE2/ENY2/ASPM/UBE2S/CLSPN/ESCO2/SRSF6/SKP2/PTMA/NUP50/CCNF/UBE2C/CNOT9/KIF20A/INTS12/NXT1/SASS6/NDC1/UTP3/FANCA/FANCM/BRIP1/NCAPD3/H2AX/CENPI/SERBP1/H2AZ1/POC1A/PELP1/GEMIN6/CEP55/PPIL1/FBXO5/H2BC13/H2BC9/CKS1B/CENPE/CMTR1/AHCTF1/TIPIN/SNAPC5/PAICS/PPAT/SGO1/TRA2B/KNL1/MYC/MCM4/RRS1/KIF4A/HAUS6/MZT1/AURKA/MIS12/EIF3G/FANCI/UFD1/SRSF10/TONSL/IMP3/CDCA8/MTBP/CENPK/NUTF2/MAD2L1/ESPL1/SBDS/LSM3/AURKB/KIF23/SF3B5/LSM2/RPS20/PRPF38A/RPS3A,456
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX,REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX,11,-0.478632479,-2.067347692,0.01242236,0.041840891,0.024984314,683,"tags=100%, list=53%, signal=48%",ELOA/NELFCD/GTF2H4/ELOC/ELOB/POLR2K/GTF2F2/POLR2H/CDK7/POLR2G,457
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION,REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION,11,-0.46950808,-2.027936858,0.01242236,0.041840891,0.024984314,549,"tags=91%, list=42%, signal=53%",VARS2/AARS2/PPA2/IARS2/FARS2/CARS2/GARS1/KARS1/QARS1,458
WP_PYRIMIDINE_METABOLISM,WP_PYRIMIDINE_METABOLISM,11,-0.449716885,-1.942453147,0.01242236,0.041840891,0.024984314,575,"tags=91%, list=44%, signal=51%",POLE3/POLR3D/TYMS/POLR1H/POLR2K/DUT/POLR2H/POLR2G/POLR1F,459
PID_IGF1_PATHWAY,PID_IGF1_PATHWAY,16,0.435923335,1.871928247,0.012587413,0.042304652,0.025261238,373,"tags=69%, list=29%, signal=50%",BCAR1/PIK3R1/PTPN1/SHC1/PTK2/SOS1/RAF1/CRK/PXN/PTPN11/PIK3CA,460
BIOCARTA_MAPK_PATHWAY,BIOCARTA_MAPK_PATHWAY,14,0.453725395,1.85493452,0.012640449,0.042390748,0.025312648,294,"tags=64%, list=23%, signal=50%",MAP4K4/TGFBR1/SHC1/PAK2/MAPK1/RAF1/JUN/MAP3K7/MAPK14,461
KAMMINGA_EZH2_TARGETS,KAMMINGA_EZH2_TARGETS,12,-0.444790047,-2.026166723,0.012698413,0.042492957,0.02537368,727,"tags=100%, list=56%, signal=44%",KPNA2/IPO5/TFDP1/SETDB1/H2AZ1/DBF4/MCM4/AURKA/MAD2L1/AURKB/RPA3,462
WP_SMALL_CELL_LUNG_CANCER,WP_SMALL_CELL_LUNG_CANCER,25,0.345812792,1.808511521,0.013157895,0.043909366,0.026219455,549,"tags=72%, list=42%, signal=42%",CDKN1A/PTEN/PIK3R1/TP53/ITGA3/ITGB1/PTK2/E2F1/ITGAV/PIK3CB/E2F3/PIK3CA/CCND1/IKBKG/CCNE1/CDK6/BIRC2/TRAF2,463
